Compañia,"Desc, compañia",Auxiliar,Cuenta 6,"Desc, auxiliar",Saldo inicial,Saldo final,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,250305011,250305,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,253105003,253105,CUENTA CORRIENTE IBA,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,253105110,253105,CUENTA COMPENSACION,0,"-294,57",EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,411495999,411495,OTROS,0,"-0,42",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,511548010,511548,"COMISION DE ADMINISTRACION R,F,",0,"4601894,21",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,514005011,514005,IMPOVENTAS,0,"1265418,4",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,519095045,519095,OTROS GTOS OPERACIONALES,0,"1816,67",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,519095999,519095,OTROS,0,"0,27",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,590505010,590505,CANCELACION DE INGRESOS RF,0,"-9501452,43",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,590505015,590505,CANCELACION DE INGRESOS RV,0,10506770861,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,829595998,829595,OTRAS CUENTAS DE ORDEN ACREEDORAS PESOS,-3395241898,-3395241898,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,830505010,830505,DEUDORAS POR CONTRA,-20062107722,-30451396019,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,840505998,840505,ACREEDORAS POR CONTRA PESOS,3395241898,3395241898,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,136000300,136000,INVERSIONES DERECHOS FIDUCIARIOS,131563922480,146639438080,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,161695015,161695,GASTOS VARIOS DE ADMON,0,"16,36",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,161695999,161695,PROVEEDORES,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,192595030,192595,COMISION ADMINISTRACION,0,0,Assets,,OtherNonfinancialAssets,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,243505010,243505,CREDITOS,-63205689636,-59491709166,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,250110010,250110,COMISION CUSTODIA FIJA,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,250225010,250225,GASTOS FINANCIEROS,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,250305011,250305,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,253105003,253105,CUENTA CORRIENTE IBA,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,253105110,253105,CUENTA COMPENSACION,-1178609757,-1239700991,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,511512010,511512,GASTOS BANCARIOS,0,"8193,28",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,511548010,511548,"COMISION DE ADMINISTRACION R,F,",0,"13866053,75",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,514005011,514005,IMPOVENTAS,0,"3472531,75",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250225010,250225,GASTOS FINANCIEROS,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250295050,250295,OTROS PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250295050,250295,OTROS PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250295050,250295,OTROS PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,253105003,253105,CUENTA CORRIENTE IBA,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,352505010,352505,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-1645152554087,-1897897038706,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,410395010,410395,OTROS INTERESES,0,-5992617418,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherRevenue,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,411495001,411495,"(M1) SCOTIABANK Cta No,92097629",0,"-3819924,44",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,411495005,411495,"(M1) BANCOLOMBIA Cau No,03191346156",0,"-36633005,04",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,411495015,411495,RENDIMIENTOS INVERSIONES EN FICS,0,-4902933143,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,510310010,510310,CREDITOS BANCOS,0,10543765713,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,510805010,510805,POR DISMINUCION EN EL VALOR RAZONABLE,0,"28,96",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
284,FCP MALLPLAZA COMPARTIMENTO UNO,511325010,511325,COMISION CUSTODIA FIJA,0,"157963937,5",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,BrokerageFeeExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
284,FCP MALLPLAZA COMPARTIMENTO UNO,511512010,511512,GASTOS BANCARIOS,0,"34723,23",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
284,FCP MALLPLAZA COMPARTIMENTO UNO,511548010,511548,"COMISION DE ADMINISTRACION R,F,",0,"319371539,8",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
284,FCP MALLPLAZA COMPARTIMENTO UNO,513025010,513025,ASESORIAS LEGALES Y/O JURIDICAS,0,270000000,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,513095090,513095,OTROS HONORARIOS,0,168178795,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,514005010,514005,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"343020664,9",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,810505115,810505,OTROS EMISORES NACIONALES,105171825831,105171825831,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,810505205,810505,EMISORES NACIONALES,1727108259374,2003820585473,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
284,FCP MALLPLAZA COMPARTIMENTO UNO,840505998,840505,ACREEDORAS POR CONTRA PESOS,33074067271,33074067271,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,250110015,250110,COMISION DE ADMINISTRACION,"-1303707,64","-1380649,95",EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,250295050,250295,OTROS PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,352505010,352505,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-20069477317,-30566746726,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,410805300,410805,EMISORES NACIONALES,0,-10509288299,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,411495008,411495,"(MFI) BANCOLOMBIA Cau No,03191346172",0,"-543478,76",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,411495009,411495,"(MFA) BANCOLOMBIA Cau No,69000001720",0,"-610,51",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,510805010,510805,POR DISMINUCION EN EL VALOR RAZONABLE,0,"1,77",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,511325010,511325,COMISION CUSTODIA FIJA,0,"2461096,76",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,BrokerageFeeExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,511512010,511512,GASTOS BANCARIOS,0,"2048,32",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,590505010,590505,CANCELACION DE INGRESOS RF,0,-3186376416,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,810505205,810505,EMISORES NACIONALES,131563922480,146639438080,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,830505010,830505,DEUDORAS POR CONTRA,-131563922480,-146639438080,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
286,FCP MALLPLAZA COMPARTIMENTO AS CONSTRUCCIONES,840505998,840505,ACREEDORAS POR CONTRA PESOS,1356697841,1356697841,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,130205300,130205,EMISORES NACIONALES,"165580817,5","132323884,8",Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,130210300,130210,EMISORES EXTRANJEROS,3427210401,2963563246,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,161695005,161695,"BANCOLOMBIA Cau No,03183435387","74068,32","464521,13",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,161695015,161695,GASTOS VARIOS DE ADMON,"0,01",0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,161695999,161695,PROVEEDORES,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,161695999,161695,PROVEEDORES,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,192595025,192595,COMISION ADMINISTRACION,0,0,Assets,,OtherNonfinancialAssets,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,192595030,192595,AMORTIZACION COMISION DE ADMON,0,0,Assets,,OtherNonfinancialAssets,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,250110015,250110,COMISION DE ADMINISTRACION,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,250295050,250295,OTROS-PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,250305011,250305,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,410805300,410805,EMISORES NACIONALES,0,0,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,411495005,411495,"BANCOLOMBIA Cau No,03183435387",0,"-11718480,24",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,419595030,419595,OTROS,0,0,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,OtherRevenue,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,511595015,511595,OTRAS COMISIONES,0,"564079,8",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,513015003,513015,REVISORIA FISCAL,0,"593145,44",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,514005011,514005,IMPOVENTAS,0,"606372,01",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,519095999,519095,OTROS,0,"5521,55",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,590505010,590505,CANCELACION DE INGRESOS RF,0,"-11343871,43",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,590505015,590505,CANCELACION DE INGRESOS RV,0,"-791980029,3",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,810505210,810505,EMISORES EXTRANJEROS,3427210401,2963563246,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
292,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO A,830505010,830505,DEUDORAS POR CONTRA,-5483364924,-4901093960,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,130205300,130205,EMISORES NACIONALES,8692992918,6947003953,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,136000300,136000,INVERSIONES DERECHOS FIDUCIARIOS,66697602497,62536539834,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,161695006,161695,"BANCOLOMBIA Cta No,03183435808","244453,89","1009157,41",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,161695015,161695,GASTOS VARIOS DE ADMON,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,161695999,161695,PROVEEDORES,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,192595030,192595,AMORTIZACION COMISION DE ADMON,0,0,Assets,,OtherNonfinancialAssets,,,,,NetAssetsLiabilities,,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,513015003,513015,REVISORIA FISCAL,0,4199001,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,514005010,514005,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"31702,06",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
285,FCP MALLPLAZA COMPARTIMENTO FARO INMOBILIARIO,810505205,810505,EMISORES NACIONALES,20062107722,30451396019,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
