Compañia,Desc. compañia,Auxiliar,Desc. auxiliar,Tercero,C.Costo,C.O. ,U.N.,Desc. Moneda alt.,Saldo inicial,Saldo final,Unnamed: 11,SCOA6DIG,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
433,FIC DIVERSIFICADO CONSERVADOR,111510001,(DC) Davivienda Panamá Cta: 10001015155,,,1,99,DOLARES,"490023539,51","467437651,47",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
433,FIC DIVERSIFICADO CONSERVADOR,111510013,(DC) BANCOLOMBIA PANAMA CTA: 80100029383,,,1,99,DOLARES,"48758276,63","45935250,13",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
433,FIC DIVERSIFICADO CONSERVADOR,130105105,TÍTULOS DE TESORERÍA -TES               ,,,1,99,PESOS,"15450185515,44","17253216850,0",,130105,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de Deuda,,,Inversiones,
433,FIC DIVERSIFICADO CONSERVADOR,130205300,EMISORES  NACIONALES,,,1,99,PESOS,"5727061670,94","5966778310,4",,130205,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
433,FIC DIVERSIFICADO CONSERVADOR,130210200,EMISORES EXTRANJEROS,,,1,99,DOLARES,"8804154344,52","8411880781,72",,130210,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
433,FIC DIVERSIFICADO CONSERVADOR,161695002,(DC) Davivienda Panamá Cta. 10001015155,,,1,99,PESOS,"-12145,54","-28168,87",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695004,(LD) BCO DAVIVIENDA cta No.482800025215,,,1,99,PESOS,"746414,24","1411232,11",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695005,(DC) OCCIDENTE Cta No.219876323,,,1,99,PESOS,"172022,92","311238,89",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695007,(DC) BOGOTA Cta No.049322787,,,1,99,PESOS,"627940,33","628240,62",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695011,BANCOLOMBIA PANAMA CTA. 80100029383,,,1,99,PESOS,"152706,58","33167,52",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695013,(DC) BANCOLOMBIA PANAMA CTA.80100029383,,,1,99,PESOS,"-112900,4","0,0",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695016,(DC) BCO OCCIDENTE Cta. No. 219885928,,,1,99,PESOS,"167901,72","2811620,51",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695018,(DC) BCO BOGOTÁ Cta No.049335110,,,1,99,PESOS,"3664203,15","5989085,06",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,162825010,EN GARANTIA,,,1,99,PESOS,"325021667,0","437513333,0",,162825,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250105035,REVISORIA FISCAL,,,1,99,PESOS,"0,0","-28806,61",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250110015,COMISION DE ADMINISTRACION              ,,,1,99,PESOS,"-7531347,87","-8728972,68",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS  ,,,1,99,PESOS,"-162076,0","0,0",,250305,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Impuestos,,,,
433,FIC DIVERSIFICADO CONSERVADOR,253105135,LIQUIDACION DERIVADOS,,,1,99,PESOS,"-5491500,0","-49773000,0",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
433,FIC DIVERSIFICADO CONSERVADOR,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-79079345408,86","-91877964155,42",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
433,FIC DIVERSIFICADO CONSERVADOR,410705010,POR AUMENTO EN EL VALOR RAZONABLE,,,1,99,PESOS,"0,0","-110215,97",,410705,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoracion Intrumentos de Deuda,,,,
433,FIC DIVERSIFICADO CONSERVADOR,410705105,TÍTULOS DE TESORERÍA -TES               ,,,1,99,PESOS,"0,0","-85479379,29",,410705,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoracion Intrumentos de Deuda,,,,
433,FIC DIVERSIFICADO CONSERVADOR,411495001,(DC) DAVIVIENDA Cta No.482800029811,,,1,99,PESOS,"0,0","-1540097,98",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
433,FIC DIVERSIFICADO CONSERVADOR,411495007,(DC) BOGOTA Cta No.049322787,,,1,99,PESOS,"0,0","-239544,29",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
433,FIC DIVERSIFICADO CONSERVADOR,411495011,BANCOLOMBIA PANAMA CTA. 80100029383,,,1,99,PESOS,"0,0","-51244,84",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
433,FIC DIVERSIFICADO CONSERVADOR,411495018,(DC) BCO BOGOTÁ Cta No.049335110,,,1,99,PESOS,"0,0","-14798185,91",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
433,FIC DIVERSIFICADO CONSERVADOR,412505105,TÍTULOS DE TESORERÍA -TES               ,,,1,99,PESOS,"0,0","-134672886,23",,412505,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,A valor Razonable Instrumentos de Deuda.,,,,
433,FIC DIVERSIFICADO CONSERVADOR,412505115,OTROS EMISORES NACIONALES               ,,,1,99,PESOS,"0,0","-86393900,0",,412505,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,A valor Razonable Instrumentos de Deuda.,,,,
433,FIC DIVERSIFICADO CONSERVADOR,412510200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","-354596350,63",,412510,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,A valor Razonable Instrumentos de Pat.,,,,
433,FIC DIVERSIFICADO CONSERVADOR,412917020,UTILIDAD DERIVADOS DE MONEDA,,,1,99,PESOS,"0,0","-569741000,0",,412917,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,413515010,POR REEXPRESION DE OTROS ACTIVOS,,,1,99,PESOS,"0,0","-182137869,44",,413515,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Diferencia en cambio,,,,
433,FIC DIVERSIFICADO CONSERVADOR,413535010,REEXPRESIÓN OTROS PASIVOS (OBL VENTA DIV,,,1,99,PESOS,"0,0","-2762240,0",,413535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Por reexpresion de otros pasivos,,,,
433,FIC DIVERSIFICADO CONSERVADOR,419595030,OTROS,,,1,99,PESOS,"0,0","-7406013,77",,419595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoración Propiedades de Inversión,,,,
433,FIC DIVERSIFICADO CONSERVADOR,510440010,COMP DE TRANSFERENCIA EN OPER REPO,,,1,99,PESOS,"0,0","64200,0",,510440,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,,,,
433,FIC DIVERSIFICADO CONSERVADOR,510605115,OTROS EMISORES NACIONALES,,,1,99,PESOS,"0,0","63973200,0",,510605,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminucion en el Valor Razonables inst. de Deuda,,,
433,FIC DIVERSIFICADO CONSERVADOR,510805200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","251360604,5",,510805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminución en el valor de mercado Inst. de Pat.,,,
433,FIC DIVERSIFICADO CONSERVADOR,511325002,COMISION CUSTODIA VARIABLE              ,,,1,99,PESOS,"0,0","1494754,87",,511325,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión custodia fija,,,
433,FIC DIVERSIFICADO CONSERVADOR,511595070,COMISIONES OP DEL EXTERIOR,,,1,99,PESOS,"0,0","860985,74",,511595,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión Bursatil,,,
433,FIC DIVERSIFICADO CONSERVADOR,512505010,OTROS TIT EMI POR EL GOBIERNO NACIONAL,,,1,99,PESOS,"0,0","6453504,73",,512505,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otras Emisores Nacionales,,,
433,FIC DIVERSIFICADO CONSERVADOR,512917020,VALORACION FUTUROS DE MONEDAS,,,1,99,PESOS,"0,0","321241000,0",,512917,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","100688745,61",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,513535010,REEXPRESION ACTIVOS,,,1,99,PESOS,"0,0","463235,14",,513535,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Reexpresion de Activos,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,514005011,IMPOVENTAS,,,1,99,PESOS,"0,0","337870,57",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,519095999,OTROS,,,1,99,PESOS,"0,0","81,72",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,590505010,CANCELACION DE INGRESOS RF,,,1,99,PESOS,"0,0","137261965,1",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","329,51",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,810505120,EMISORES EXTRANJEROS,,,1,99,PESOS,"32470006928,4","32683800138,4",,810505,,,,,,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,830505010,DEUDORAS POR CONTRA,,,1,99,PESOS,"-32470006928,4","-32683800138,4",,,,,,,,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,111505002,(PII) BANCOLOMBIA AH CTA.  69000009074,,,1,99,PESOS,"76008014,3","160086290,68",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,161695002,(PII) BANCOLOMBIA AH CTA.  69000009074,,,1,99,PESOS,"48982,82","138162,21",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,170530010,INMUEBLES,,,1,99,PESOS,"17689000000,0","17689000000,0",,170530,Activo,,Activo Corriente,Otros activos,Activos no corrientes mantenidos para la venta,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,192595030,AMORTIZACION COMISION DE ADMON,,,1,99,PESOS,"0,0","8310502,29",,192595,Activo,,Activo Corriente,Otros activos,Gatos pagados por anticipados,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,253105110,CUENTA COMPENSACION,,,1,99,PESOS,"0,0","-1423498,06",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","10108332,0",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,513095090,OTROS,,,1,99,PESOS,"0,0","6890333,0",,513095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros honorarios,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,514005011,IMPOVENTAS                              ,,,1,99,PESOS,"0,0","6621768,0",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,519095999,OTROS,,,1,99,PESOS,"0,0","0,04",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
447,FCP PEGASUS COLOMBIA FONDO II - COMPARTIMENTO IRIS,590505010,CANCELACION DE INGRESOS RF,,,1,99,PESOS,"0,0","-208994315,0",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,111505001,(FR) BANCOLOMBIA Cta Ah No. 69000009513,,,1,99,PESOS,"10000054,76","337037699,56",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111505007,(FR) DAVIVIENDA Cta Ah No.482800043127,,,1,99,PESOS,"0,0","49424392,06",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111505011,(FR) BANCOLOMBIA Cta Ah No. 69000009672,,,1,99,PESOS,"0,0","114802455,83",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111510001,(FR) CITIBANK NEW YORk Cta: 27362200,,,1,99,DÓLAR,"0,0","194421548,34",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,111510005,(FR) ALLFUNDS CTA: ES9000110001190500576,,,1,99,DÓLAR,"0,0","207026562,82",,111510,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
448,FIC FINCA RAÍZ INTERNACIONAL,130205300,EMISORES  NACIONALES,,,1,99,PESOS,"0,0","10463128,22",,130205,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de patrimonio,,,Inversiones,
448,FIC FINCA RAÍZ INTERNACIONAL,135140200,OBLIGACION DE COMPRA TITULOS,,,1,99,DÓLAR,"0,0","-577493534,88",,135140,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,,,,Inversiones,
448,FIC FINCA RAÍZ INTERNACIONAL,161695001,(FR) Bancolombia Ah No. 69000009513,,,1,99,PESOS,"26865,0","141039,37",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695015,GASTOS VARIOS DE ADMON,,,1,99,PESOS,"0,0","5216768,0",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","709575000,4",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,225030010,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,,,1,99,PESOS,"0,0","-709575000,0",,,,,,,,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,250110033,COMISION CUSTODIO,,,1,99,PESOS,"0,0","-230000,01",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,410355010,REND X COMPROMISOS DE TRANSF OP SIM,,,1,99,PESOS,"0,0","-1074191,0",,410355,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,410805200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","-81139499,51",,410805,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Por aumento en el valor de mercado Inst. de Pat.,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411415020,DIVIDENDOS                              ,,,1,99,PESOS,"0,0","-2107730,72",,411415,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Dividendos,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495001,(FR) Bancolombia Ah No. 69000009513,,,1,99,PESOS,"0,0","-1724584,45",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495012,(AA) Davivienda Panam Ah Cta.10001015157,,,1,99,PESOS,"0,0","-277022,78",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495015,RENDIMIENTOS INVERSIONES EN FICS,,,1,99,PESOS,"0,0","-344554,43",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,411495999,OTROS,,,1,99,PESOS,"0,0","-343,91",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,412510200,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","-182407,03",,412510,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,A valor Razonable Instrumentos de Pat.,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","1171233,82",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
448,FIC FINCA RAÍZ INTERNACIONAL,514005011,IMPOVENTAS,,,1,99,PESOS,"0,0","1923172,93",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
448,FIC FINCA RAÍZ INTERNACIONAL,519095999,OTROS,,,1,99,PESOS,"0,0","330,66",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
448,FIC FINCA RAÍZ INTERNACIONAL,590505010,CANCELACION DE INGRESOS RF,,,1,99,PESOS,"0,0","-31992779,55",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
448,FIC FINCA RAÍZ INTERNACIONAL,810505210,EMISORES EXTRANJEROS,,,1,99,PESOS,"0,0","4403656612,0",,810505,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","2080704,03",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
433,FIC DIVERSIFICADO CONSERVADOR,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS  ,,,1,99,PESOS,"0,0","148324,37",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
433,FIC DIVERSIFICADO CONSERVADOR,590505010,CANCELACION DE INGRESOS RF,,,1,99,PESOS,"0,0","1803300367,95",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","206123419,65",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,810505105,TÍTULOS DE TESORERÍA -TES               ,,,1,99,PESOS,"15450185515,44","17253216850,0",,810505,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,810505115,OTROS EMISORES NACIONALES               ,,,1,99,PESOS,"46058017150,0","47047980800,0",,810505,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,830505010,DEUDORAS POR CONTRA,,,1,99,PESOS,"-70312357009,96","-72713078431,72",,,,,,,,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,111505001,(FD) BCO DAVIVIENDA Cta No. 482800031262,,,1,99,PESOS,"2921721625,92","6420261731,49",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,130115115,OTROS EMISORES NACIONALES,,,1,99,PESOS,"291430972907,25","327401784404,94",,130115,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de Deuda,,,Inversiones,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,161695003,(FD) BANCOLOMBIA Cta No. 69000006729,,,1,99,PESOS,"70731,9","33549,37",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","572008,54",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,250105010,HONORARIOS,,,1,99,PESOS,"-8424000,0","0,0",,250105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,253105110,CUENTA COMPENSACION,,,1,99,PESOS,"-0,07","-9622860,0",,253105,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Acreedores varios,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,410495010,INGRESOS FINANCIEROS INVERSIONES,,,1,99,PESOS,"0,0","-10323570384,0",,410495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,410705115,OTROS EMISORES NACIONALES               ,,,1,99,PESOS,"0,0","-4970811496,93",,410705,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoracion Intrumentos de Deuda,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,411495001,(FD) BCO DAVIVIENDA Cta No. 482800031262,,,1,99,PESOS,"0,0","-124026338,79",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,411495015,RENDIMIENTOS INVERSIONES EN FICS,,,1,99,PESOS,"0,0","-43974750,88",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,511512010,GASTOS BANCARIOS                        ,,,1,99,PESOS,"0,0","2258,62",,511512,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gastos bancarios,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,511548010,COMISION DE ADMINISTRACION R.F.         ,,,1,99,PESOS,"0,0","625833334,0",,511548,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Comisión administración,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,514005011,IMPOVENTAS                              ,,,1,99,PESOS,"0,0","11567883,0",,514005,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Gravamen a los movimientos financieros,Impuestos y tasas,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,517040115,DE INVERSIONES,,,1,99,PESOS,"0,0","1894443870,36",,517040,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Deterioro deudores,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,519095999,OTROS,,,1,99,PESOS,"0,0","0,01",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
437,FCP DAVIVIENDA CORREDORES DEUDA COMPARTIMENTO I,840505998,ACREEDORAS POR CONTRA PESOS,,,1,99,PESOS,"980000000000,0","980000000000,0",,840505,,,,,,,,,
439,FIC CDO INTELIGENCIA ARTIFICIAL CON CAP. PROTEGIDO,111505015,(IA) BANCO DE OCCIDENTE CTA. 219881570,,,1,99,PESOS,"883843076,83","810055171,51",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
